participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,player.dr,player.dmu,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:33.754068,1,,,1010.92,8,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,,,,,2,4,7,12,,0.0,,,0,1,1,0,20.5,1.75,9.0,8.75,28.0,42.0,36.0,32.0,,,,-0.24029494326471704,2.985716324833299,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
9,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:33.867489,1,,,1159.59,9,,0.0,94.25,5,-99,-99,0,0.0,94.25,4.71,5.0,103.96,5,15,15,15,15,2,4,7,12,1.0,5.0,,,0,0,0,0,20.5,1.75,9.0,8.75,28.0,42.0,57.0,82.0,,,,0.9522762269280305,3.628598995334745,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
10,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:40.482895,1,,,876.38,10,,0.0,153.25,1,-99,-99,0,0.0,153.25,7.66,1.0,161.91,1,13,13,14,14,2,4,7,12,3.0,0.0,,,0,1,0,1,20.5,1.75,9.0,8.75,28.0,42.0,36.0,48.0,,,,0.8338181485209012,2.4740891454315967,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
11,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:50.728780,1,,,394.55,11,,0.0,168.0,0,-99,-99,2,-32.0,136.0,6.8,2.0,144.8,2,7,6,27,12,2,4,7,12,9.0,0.0,,,1,0,0,0,20.5,1.75,9.0,8.75,28.0,19.0,24.0,31.0,,,,-0.3626797727294487,2.953880049063604,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
12,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,2024-02-20 17:43:12.641521,1,,,388.05,12,,0.0,64.75,7,-99,-99,3,-48.0,16.75,0.84,10.0,27.59,10,6,11,9,16,2,4,7,12,10.0,0.0,,,1,0,0,0,20.5,1.75,9.0,8.75,28.0,19.0,24.0,31.0,,,,-0.3626797727294487,2.953880049063604,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
13,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,2024-02-20 17:43:54.363894,1,,,1059.89,13,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,14,16,25,30,2,4,7,12,2.0,5.0,,,0,0,0,1,20.5,1.75,9.0,8.75,28.0,42.0,57.0,82.0,,,,1.1801905741510363,3.2142630166994763,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
14,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,2024-02-20 17:44:03.968613,1,,,788.16,14,,0.0,109.0,4,-99,-99,-2,32.0,141.0,7.05,2.0,150.05,2,15,8,11,13,2,4,7,12,1.0,5.0,,,1,0,0,,20.5,1.75,9.0,8.75,28.0,19.0,24.0,31.0,,,,-0.611209421527533,2.8882644115342977,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
15,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,2024-02-20 17:46:26.585176,1,,,1189.72,15,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,15,15,15,15,2,4,7,12,1.0,5.0,,,0,0,0,1,20.5,1.75,9.0,8.75,28.0,42.0,57.0,82.0,,,,1.1801905741510363,3.2142630166994763,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
16,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,2024-02-20 17:46:28.280598,1,,,1465.68,16,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,16,18,22,25,2,4,7,12,0.0,5.0,,,,1,0,0,20.5,1.75,9.0,8.75,28.0,28.0,19.0,24.0,,,,-0.611209421527533,2.8882644115342977,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
17,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,2024-02-20 17:47:06.761340,1,,,672.27,17,,0.0,109.0,4,-99,-99,-1,16.0,125.0,6.25,3.0,134.25,3,20,20,,,2,4,7,12,4.0,0.0,,,,0,0,0,20.5,1.75,9.0,8.75,28.0,28.0,42.0,57.0,,,,0.6087595121884879,3.3498419833625563,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
18,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,2024-02-20 17:47:08.272192,1,,,1090.24,18,,0.0,94.25,5,-99,-99,2,-32.0,62.25,3.11,7.0,72.36,7,15,16,14,13,2,4,7,12,1.0,5.0,,,0,0,0,0,20.5,1.75,9.0,8.75,28.0,42.0,57.0,82.0,,,,0.9522762269280305,3.628598995334745,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
19,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,2024-02-20 17:49:56.969470,1,,,1176.59,19,,0.0,109.0,4,-99,-99,0,0.0,109.0,5.45,4.0,118.45,4,1,,,,2,4,7,12,15.0,0.0,,,0,,0,,20.5,1.75,9.0,8.75,28.0,42.0,42.0,57.0,,,,0.14409857553276184,2.9369322412489547,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
20,v9s0z861,73L,0,401,401,payment,NonParticipantPage,2024-02-20 17:50:00.688756,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,16.0,10,1.0,72,0,1,2,lztzt0mf,Pilot 2024-02-20,,,,0
1,7rphswpt,37R,0,401,401,payment,NonParticipantPage,2024-02-20 17:41:06.682508,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
2,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:29.950379,1,,,1286.78,2,,0.0,27.59,10,-99,-99,0,0.0,27.59,1.38,4.0,32.97,10,15,18,21,23,3,5,8,13,2.0,5.0,,,0,0,0,1,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,1.1929955782623138,3.176415128932461,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
3,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:31.123079,1,,,1121.92,3,,0.0,165.85,1,-99,-99,0,0.0,165.85,8.29,0.4,174.54,1,17,20,22,23,3,5,8,13,0.0,5.0,,,0,0,0,0,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,0.9877755520562537,3.5981052091532573,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
4,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:31.540222,1,,,944.51,4,,0.0,74.99,7,-99,-99,-3,51.0,125.99,6.3,1.6,133.89,4,11,12,14,13,3,5,8,13,6.0,0.0,,,1,0,0,1,20.75,1.5,10.0,9.0,31.0,19.0,25.0,28.0,,,,0.13368495378868528,2.3698751724449383,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
5,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:32.163331,1,,,1089.02,5,,0.0,176.4,0,-99,-99,0,0.0,176.4,8.82,0.0,185.22,0,16,16,18,20,3,5,8,13,1.0,5.0,,,0,0,1,0,20.75,1.5,10.0,9.0,31.0,47.0,65.0,61.0,,,,0.4991990227831704,3.3831490802405466,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
6,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:32.391978,1,,,1451.5,6,,0.0,118.45,4,-99,-99,0,0.0,118.45,5.92,1.6,125.97,4,18,21,24,24,3,5,8,13,1.0,5.0,,,0,0,0,1,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,1.1929955782623138,3.176415128932461,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
7,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:33.407220,1,,,722.43,7,,0.0,181.65,0,-99,-99,0,0.0,181.65,9.08,0.0,190.73,0,16,16,17,16,3,5,8,13,1.0,5.0,,,0,0,1,0,20.75,1.5,10.0,9.0,31.0,47.0,65.0,61.0,,,,0.4991990227831704,3.3831490802405466,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
8,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:33.754068,1,,,1010.92,8,,0.0,118.45,4,-99,-99,0,0.0,118.45,5.92,1.6,125.97,4,12,10,12,15,3,5,8,13,5.0,0.0,,,1,0,1,1,20.75,1.5,10.0,9.0,31.0,19.0,25.0,22.0,,,,-0.5681523074164536,2.8141256380875475,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
9,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:33.867489,1,,,1159.59,9,,0.0,103.96,5,-99,-99,0,0.0,103.96,5.2,2.0,111.16,5,15,15,15,15,3,5,8,13,2.0,5.0,,,0,0,0,1,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,1.1929955782623138,3.176415128932461,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
10,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:40.482895,1,,,876.38,10,,0.0,161.91,1,-99,-99,0,0.0,161.91,8.1,0.4,170.41,1,14,14,14,14,3,5,8,13,3.0,0.0,,,0,0,1,1,20.75,1.5,10.0,9.0,31.0,47.0,65.0,61.0,,,,0.8957851351817682,3.3469844165355083,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
11,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,2024-02-20 17:42:50.728780,1,,,394.55,11,,0.0,144.8,2,-99,-99,0,0.0,144.8,7.24,0.8,152.84,2,14,6,11,35,3,5,8,13,3.0,0.0,,,0,0,0,0,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,0.9877755520562537,3.5981052091532573,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
12,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,2024-02-20 17:43:12.641521,1,,,388.05,12,,0.0,27.59,10,-99,-99,-5,85.0,112.59,5.63,2.0,120.22,5,6,11,13,12,3,5,8,13,11.0,0.0,,,0,0,1,0,20.75,1.5,10.0,9.0,31.0,47.0,65.0,61.0,,,,0.4991990227831704,3.3831490802405466,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
13,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,2024-02-20 17:43:54.363894,1,,,1059.89,13,,0.0,118.45,4,-99,-99,4,-68.0,50.45,2.52,3.2,56.17,8,16,18,26,32,3,5,8,13,1.0,5.0,,,0,0,0,1,20.75,1.5,10.0,9.0,31.0,47.0,65.0,87.0,,,,1.1929955782623138,3.176415128932461,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
14,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,2024-02-20 17:44:03.968613,1,,,788.16,14,,0.0,150.05,2,-99,-99,0,0.0,150.05,7.5,0.8,158.35,2,16,16,17,19,3,5,8,13,1.0,5.0,,,,,0,0,20.75,1.5,10.0,9.0,31.0,31.0,31.0,47.0,,,,0.16188747833617353,2.946726197685804,1,17.0,8,0.4,72,0,1,3,lztzt0mf,Pilot 2024-02-20,,,,0
